15/07/2011	0,3529
22/07/2011	0,3872
29/07/2011	0,3554
05/08/2011	0,2878
12/08/2011	0,1872
19/08/2011	0,1893
26/08/2011	0,1876
02/09/2011	0,1961
09/09/2011	0,1688
16/09/2011	0,1652
23/09/2011	0,2164
30/09/2011	0,243
07/10/2011	0,2882
14/10/2011	0,2654
21/10/2011	0,2668
28/10/2011	0,2892
04/11/2011	0,2184
11/11/2011	0,23
18/11/2011	0,2782
25/11/2011	0,2735
02/12/2011	0,25
09/12/2011	0,2221
16/12/2011	0,2218
23/12/2011	0,2824
30/12/2011	0,2391
06/01/2012	0,2559
13/01/2012	0,2213
20/01/2012	0,2403
27/01/2012	0,2108
03/02/2012	0,2302
10/02/2012	0,2739
17/02/2012	0,2904
24/02/2012	0,3049
02/03/2012	0,2737
09/03/2012	0,3178
16/03/2012	0,3587
23/03/2012	0,3517
30/03/2012	0,3287
06/04/2012	0,3136
13/04/2012	0,266
20/04/2012	0,2642
27/04/2012	0,2578
04/05/2012	0,254
11/05/2012	0,258
18/05/2012	0,2924
25/05/2012	0,2853
01/06/2012	0,2461
08/06/2012	0,2659
15/06/2012	0,2701
22/06/2012	0,3028
29/06/2012	0,3011
06/07/2012	0,2698
13/07/2012	0,238
20/07/2012	0,2015
27/07/2012	0,2386
03/08/2012	0,2376
10/08/2012	0,2606
17/08/2012	0,2862
24/08/2012	0,2674
31/08/2012	0,2205
07/09/2012	0,25
14/09/2012	0,25
21/09/2012	0,2581
28/09/2012	0,2304
05/10/2012	0,2579
12/10/2012	0,26
19/10/2012	0,2945
26/10/2012	0,297
02/11/2012	0,2816
09/11/2012	0,258
16/11/2012	0,2379
23/11/2012	0,2703
30/11/2012	0,2461
07/12/2012	0,2381
14/12/2012	0,234
21/12/2012	0,2661
28/12/2012	0,2465
04/01/2013	0,2635
11/01/2013	0,2489
18/01/2013	0,2503
25/01/2013	0,2718
01/02/2013	0,2618
08/02/2013	0,25
15/02/2013	0,2661
22/02/2013	0,248
01/03/2013	0,2342
08/03/2013	0,25
15/03/2013	0,25
22/03/2013	0,25
29/03/2013	0,2421
05/04/2013	0,2282
12/04/2013	0,226
19/04/2013	0,2298
26/04/2013	0,2112
03/05/2013	0,2158
10/05/2013	0,2367
17/05/2013	0,2418
24/05/2013	0,2472
31/05/2013	0,2933
07/06/2013	0,3017
14/06/2013	0,2701
21/06/2013	0,3676
28/06/2013	0,3554
05/07/2013	0,3948
12/07/2013	0,339
19/07/2013	0,2982
26/07/2013	0,3127
02/08/2013	0,2974
09/08/2013	0,3018
16/08/2013	0,3386
23/08/2013	0,3761
30/08/2013	0,3987
06/09/2013	0,4545
13/09/2013	0,4312
20/09/2013	0,3304
27/09/2013	0,3324
04/10/2013	0,3292
11/10/2013	0,3501
18/10/2013	0,3106
25/10/2013	0,2989
01/11/2013	0,3091
08/11/2013	0,3098
15/11/2013	0,2902
22/11/2013	0,2784
29/11/2013	0,2814
06/12/2013	0,3016
13/12/2013	0,3242
20/12/2013	0,3756
27/12/2013	0,3874
03/01/2014	0,3965
10/01/2014	0,3699
17/01/2014	0,3712
24/01/2014	0,3355
31/01/2014	0,3277
07/02/2014	0,3034
14/02/2014	0,3107
21/02/2014	0,3142
28/02/2014	0,3169
07/03/2014	0,3693
14/03/2014	0,3424
21/03/2014	0,4245
28/03/2014	0,4496
04/04/2014	0,4107
11/04/2014	0,355
18/04/2014	0,3952
25/04/2014	0,43
02/05/2014	0,4224
09/05/2014	0,383
16/05/2014	0,3589
23/05/2014	0,3424
30/05/2014	0,373
06/06/2014	0,3988
13/06/2014	0,4493
20/06/2014	0,4561
27/06/2014	0,4607
04/07/2014	0,5059
11/07/2014	0,4479
18/07/2014	0,4777
25/07/2014	0,4877
01/08/2014	0,4723
08/08/2014	0,4442
15/08/2014	0,4074
22/08/2014	0,4918
29/08/2014	0,4882
05/09/2014	0,5079
12/09/2014	0,5602
19/09/2014	0,5649
26/09/2014	0,5748
03/10/2014	0,5575
10/10/2014	0,4239
17/10/2014	0,3709
24/10/2014	0,3859
31/10/2014	0,4914
07/11/2014	0,4985
14/11/2014	0,5119
21/11/2014	0,501
28/11/2014	0,4685
05/12/2014	0,6433
12/12/2014	0,5401
19/12/2014	0,638
26/12/2014	0,7393
02/01/2015	0,6647
09/01/2015	0,561
16/01/2015	0,4835
23/01/2015	0,4864
30/01/2015	0,4488
06/02/2015	0,6435
13/02/2015	0,6411
20/02/2015	0,6321
27/02/2015	0,6184
06/03/2015	0,7234
13/03/2015	0,657
20/03/2015	0,5812
27/03/2015	0,5944
03/04/2015	0,4762
10/04/2015	0,556
17/04/2015	0,5081
24/04/2015	0,5041
01/05/2015	0,595
08/05/2015	0,5719
15/05/2015	0,5363
22/05/2015	0,6142
29/05/2015	0,6053
05/06/2015	0,7087
12/06/2015	0,7256
19/06/2015	0,6169
26/06/2015	0,7117
03/07/2015	0,627
10/07/2015	0,637
